darkness,rainy,throttle_position,average_speed,std_speed,relative_distance,relative_speed,relative_acc,time_of_max_a_to_conflict,max_a_before_conflict,quasi_time_head_way,normal_acc,normal_dec,Brake Intensity,prediction,probability_0,probability_1,probability_2
0,1,0,0.0,0.0,0.0119979127218196,0.0333333333333333,0.5000000000000001,0.4444444444444445,0.5637532570522261,0.0408074742771581,0.1763316120226183,0.9107755662319836,0,0,1.0,0.0,0.0
0,0,0,0.1424294175902025,0.0153357527173471,0.0326114232294891,0.3836016982967521,0.4746661679130345,0.1393361638279202,0.1986327779336996,0.0066762793885985,0.1763316120226183,0.3209025908617281,1,1,0.0,1.0,0.0
0,0,0,0.0076620984308941,0.0122596689328596,0.0928534114993,0.6666666666666666,0.4615384615384616,0.0,0.6703296703296704,0.0617410638560884,0.1347654798186277,0.7750249696274032,0,0,1.0,0.0,0.0
0,0,0,0.0,0.0,0.0229525286852202,0.2333333333333333,0.4621749408983452,0.1111111111111111,0.6923076923076923,0.0408074742771581,0.2104735003344978,0.7750249696274032,0,0,1.0,0.0,0.0
0,0,0,0.0739234553405619,0.01353733031866,0.0255302026094403,0.2735350298665752,0.5305365040001054,0.2222222222222222,0.1931178686300015,0.0140872847861162,0.1763316120226183,0.3119929400863918,1,1,0.0,0.96,0.04
0,0,0,0.0,0.0,0.0062597805505146,0.0,0.4230769230769231,0.1111111111111111,0.6181318681318682,0.0408074742771581,0.1763316120226183,0.9986273164035688,0,0,1.0,0.0,0.0
0,0,0,0.1848721118022525,0.1902882643748646,0.0871152874787508,0.0333333333333333,0.4230769230769232,1.0,0.3351648351648352,0.0135694033476668,0.1763316120226183,0.5414779226721574,2,2,0.11,0.28,0.61
0,0,0,0.0110159763569702,0.0041387784540883,0.016171099755496,0.0,0.4768197583614587,0.2222222222222222,0.5192307692307693,0.0408074742771581,0.1763316120226183,0.838846945778998,0,2,0.3,0.03,0.67
0,0,0,0.1197428403449084,0.0141581076771637,0.0286917051759482,0.2913481384669231,0.5626837662690829,0.0699753247773503,0.1854920650878698,0.0086198081764537,0.1763316120226183,0.2996730191774198,1,1,0.0,1.0,0.0
0,0,0,0.5064623356653364,0.6997138078572027,0.8638497485740395,0.5666666666666667,0.4615384615384616,0.4444444444444445,0.3461538461538461,0.0024980999389588,0.1763316120226183,0.5592312971859986,1,1,0.0,0.96,0.04
0,0,0,0.0049081092497608,0.0156396417712146,0.0143453304282626,0.0,0.4768197583614587,0.2222222222222222,0.5082417582417582,0.0408074742771581,0.1763316120226183,0.8210935712651567,2,2,0.39,0.01,0.6
0,0,0,0.1004482068950057,0.010889514992412,0.034568843197433,0.5075898883007056,0.5000000000000001,0.0063249069172547,0.5080853731806173,0.0091793474110354,0.1763316120226183,0.8223568162294128,2,2,0.01,0.0,0.99
0,0,0,0.2936412705944387,0.0119925776982989,0.0318205511317825,0.1333333333333333,0.5,0.1111111111111111,0.2912087912087912,0.0026775647111694,0.1763316120226183,0.4704644246167925,1,1,0.0,1.0,0.0
0,0,1,0.0,0.0,0.0310380785629682,0.4,0.4615384615384616,0.0,0.6071428571428572,0.1524199312505734,0.1763316120226183,0.9808739418897278,0,0,1.0,0.0,0.0
0,0,0,0.1728745234115486,0.1651468230354819,0.1557120493448067,0.3333333333333333,0.4615384615384616,0.8888888888888888,0.2802197802197803,0.008897504630126,0.1763316120226183,0.4527110501029513,1,1,0.0,0.98,0.02
0,0,0,0.0492143014308827,0.0124711943143914,0.0292930986786532,0.0102574478494049,0.4615384615384616,0.5897470483869053,0.3781952762509148,0.0303804909576757,0.2394093310111065,0.6109960564569801,2,2,0.03,0.0,0.97
0,0,1,0.3190271012344553,0.5082905856248482,0.1298904464231781,0.4,0.4615384615384616,0.5555555555555556,0.6538461538461539,0.0408074742771581,0.0915037538095592,0.9631205673758864,0,0,1.0,0.0,0.0
0,0,0,0.0229045065601444,0.0045147847228985,0.0148669788074721,0.0333333333333333,0.4615384615384616,0.1111111111111111,0.4258241758241758,0.0274783170611868,0.1763316120226183,0.6879432624113475,2,2,0.0,0.01,0.99
0,0,0,0.0294486554985651,0.0021670923327936,0.0263432431500823,0.3333333333333333,0.4666666666666667,0.2222222222222222,0.6515520561912315,0.0232981669612075,0.0854827919423177,0.7750249696274032,0,0,0.99,0.0,0.01
0,0,0,0.3727249282324608,0.4580269537542627,0.2047549191086136,0.0911748383288362,0.43642496269127,1.0,0.3667902126089264,0.0265567046179002,0.1763316120226183,0.5925705251336525,2,2,0.08,0.05,0.87
0,0,1,0.0,0.0,0.0357329139758542,0.3666666666666666,0.5,0.0,0.717032967032967,0.0408074742771581,0.2573403701776555,0.7750249696274032,0,0,1.0,0.0,0.0
0,0,0,0.0804430538185247,0.0113617845746786,0.0205030681928086,0.2243957336873637,0.5384615384615385,0.1111111111111111,0.2660387693572086,0.0080174360432966,0.1763316120226183,0.6528706189679865,1,1,0.0,1.0,0.0
0,0,0,0.0,0.0,0.0195618142203581,0.1333333333333333,0.4230769230769232,0.0,0.6923076923076923,0.0408074742771581,0.1924477811640526,0.7750249696274032,0,0,1.0,0.0,0.0
0,0,0,0.110157505759402,0.0136556288235917,0.0304716541375433,0.3723799080817878,0.5,0.2222222222222222,0.2152274573761189,0.011053827495378,0.1763316120226183,0.3477122427378635,1,1,0.0,0.98,0.02
0,0,0,0.1301194340286459,0.0132615728276012,0.0216484077371963,0.1333333333333333,0.4768197583614587,0.6666666666666665,0.2417582417582418,0.0063533609095003,0.1131346168140935,0.3905742393045069,1,1,0.0,1.0,0.0
