darkness,rainy,throttle_position,average_speed,std_speed,relative_distance,relative_speed,relative_acc,time_of_max_a_to_conflict,max_a_before_conflict,quasi_time_head_way,normal_acc,normal_dec,Brake Intensity,prediction,probability_0,probability_1,probability_2
1,0,0,0.0112776324812122,0.0154854761474067,0.0257881584471937,0.2221563445166591,0.6076467000499949,0.2222222222222222,0.4499198699772032,0.0403484283578262,0.1701144919103156,0.7268712317160874,1,1,0.07625522099410964,0.85887235980144,0.0648724192044502
0,0,0,0.0,0.0,0.0357329139758542,0.3666666666666666,0.4615384615384616,0.0,0.8791208791208791,0.0408074742771581,0.6827473426001635,0.7750249696274032,0,0,0.9999866791031914,1.3320870555294825e-05,2.6253426230778182e-11
0,0,0,0.1649037300175247,0.0579406196532964,0.0964617712161484,0.6234283305163397,0.5270326890573152,0.0946027730827884,0.3145679215290344,0.0056279288834002,0.1763316120226183,0.5302932405927457,2,2,3.3444053028048106e-05,0.05746261476342927,0.9425039411835427
1,0,0,0.0095010379693841,0.0011145572996239,0.0283326119780375,0.2281896514103277,0.483428381094691,0.2222222222222222,0.4130513430980958,0.1961767845695003,0.2198138169106309,0.6354071326580488,1,1,0.022603042856748478,0.8253989047536808,0.15199805238957054
0,0,0,0.2968758044706803,0.450725384843973,0.1553733278432871,0.0175674698737287,0.4412683039918516,1.0,0.3920777505765275,0.0213766129951396,0.1763316120226183,0.6334239861521863,1,1,0.02922290455143159,0.8994548149353265,0.07132228051324196
0,0,0,0.0,0.0,0.010432967584191,0.1333333333333333,0.5,0.2222222222222222,0.5412087912087913,0.0408074742771581,0.1763316120226183,0.8743536948066803,0,0,0.7024670999463645,0.29618735028270227,0.0013455497709332462
0,0,1,0.1383248653311034,0.0591210524427633,0.0778423528904791,0.3634916897030807,0.4950288423566351,0.0,0.3287733467662231,0.0062152295086914,0.1763316120226183,0.5234227337805966,2,2,9.462157768725132e-05,0.06558334524170131,0.9343220331806116
0,0,0,0.1764150043565108,0.016137835932618,0.0326454443609218,0.2930237392872091,0.4243730340959227,0.7855291785697676,0.0847174485866344,0.006507262443589,0.1763316120226183,0.1368658739280204,2,2,2.2626252637721326e-10,0.0002830185068677631,0.9997169812668697
0,0,0,0.0221659266058573,0.0049966018755135,0.0380675720542152,0.4333333333333333,0.4385869754278397,0.6218598487640186,0.4040192934967008,0.0949556277672978,0.1421238144584006,0.7198341988501235,1,1,0.05375955593156733,0.8200978999458537,0.12614254412257891
0,0,0,0.0040900943135402,0.0068964357572125,0.0182576932723342,0.1,0.4625331564986738,0.8888888888888888,0.4505494505494506,0.0408074742771581,0.1763316120226183,0.7278883550674903,0,1,0.3062350643456423,0.6816905705627113,0.012074365091646335
1,0,0,0.0,0.0,0.0166927481347056,0.1666666666666666,0.4230769230769232,0.3333333333333333,0.6048204372946642,0.0408074742771581,0.1763316120226183,0.9771219400594828,0,0,0.9687081895714191,0.031272021441073855,1.978898750709138e-05
0,0,0,0.5151491627162477,0.011776055253222,0.0238022763492201,0.2636243520224893,0.4447542192531139,0.8888888888888888,0.3445512866891034,0.0018882077499696,0.1551106784796073,0.5566422708953953,2,2,0.0008946821942201152,0.2619934494098466,0.7371118683959333
0,0,0,0.0642772739771551,0.0064387985993226,0.0188928765755291,0.150672270329291,0.4625514471467941,0.2222222222222222,0.343074152034966,0.0163292544516045,0.1763316120226183,0.5542558755456682,1,2,0.0006102254363889798,0.28267848556473296,0.716711288998878
0,0,0,0.0063532725696974,0.0101248374268078,0.0239958254436393,0.3,0.5384615384615385,0.2222222222222222,0.576923076923077,0.0908202043148827,0.1763316120226183,0.9320521619766644,0,0,0.8942569778141648,0.1055766657001529,0.00016635648568225173
0,0,0,0.1451982352441646,0.0046725378465413,0.0294731334253396,0.1999999999999999,0.4695512820512821,0.0,0.5192307692307693,0.0056067503447897,0.1763316120226183,0.838846945778998,1,1,0.32817073211684206,0.6541716726941882,0.017657595188969803
0,0,1,0.0563378105275489,0.0921499836829633,0.062363809203485,0.4687522520678127,0.4615384615384616,0.0,0.3144483217557752,0.0094831491429834,0.1763316120226183,0.5080092127455004,2,2,6.052826066531782e-05,0.050269562312443665,0.949669909426891
0,0,0,0.0463543727714668,0.0086886968238489,0.0299947818045491,0.3,0.5,0.2222222222222222,0.6593406593406593,0.0169519948009248,0.1059243291459153,0.9142987874628232,0,0,0.990941855287375,0.009055560539191824,2.5841734333152477e-06
0,0,0,0.0627024638416212,0.0052331171813629,0.0273970278949369,0.3884421006412443,0.4748744992601027,0.2222222222222222,0.4296344723160733,0.0223219060512102,0.1763316120226183,0.6940990138886257,1,1,0.03832010982036107,0.7719602843298998,0.18971960584973904
0,0,0,0.0342069053899359,0.0037968626401276,0.0297311367778109,0.134054339345776,0.4616251209149571,0.0,0.4947729005815378,0.0256968773977379,0.1763316120226183,0.7993338629024451,1,1,0.21089580474388522,0.762060262388782,0.027043932867332712
0,0,0,0.0249182522142177,0.0027172137896979,0.0279184664584853,0.3336617209083118,0.5380826297211788,0.0,0.4394251150103111,0.0357572125874348,0.1763316120226183,0.7099163560184885,1,1,0.03360715913552688,0.7954285778172315,0.1709642630472417
0,0,0,0.0,0.0,0.0179968690827294,0.1999999999999999,0.576923076923077,0.1111111111111111,0.5164835164835165,0.0408074742771581,0.1763316120226183,0.8344086021505377,0,1,0.4234399618901826,0.5696747151919974,0.006885322917820053
0,0,0,0.2613022688235634,0.2236086556561615,0.2193531597591278,0.0333333333333333,0.4615384615384616,0.0,0.1923076923076923,0.0043056416858229,0.1763316120226183,0.3106840539922215,2,2,9.543486114268997e-09,0.002501609284604917,0.9974983811719089
0,0,0,0.2351147947850943,0.2731430314032665,0.2146810750585533,0.0180232825548303,0.4438730183324966,0.0,0.2200676744884944,0.0053792118311056,0.1763316120226183,0.3555318897661754,2,2,7.424002874361509e-08,0.006897180051264271,0.993102745708707
1,0,0,0.0,0.0,0.0310380785629682,0.0,0.4615384615384616,0.1111111111111111,0.554945054945055,0.0408074742771581,0.1763316120226183,0.8965454129489819,0,0,0.7431637263361114,0.2559508504577376,0.0008854232061510942
0,0,0,0.0296701125838656,0.0057264753113918,0.0246531744368683,0.2666666666666666,0.5441788591630222,0.0,0.4504566681278867,0.0298470688640066,0.1763316120226183,0.7277384597693627,1,1,0.04869534921313509,0.8321876042491083,0.1191170465377568
0,0,0,0.0,0.0,0.008085549877748,0.0,0.4615384615384616,0.0,0.6317265209017786,0.0408074742771581,0.0334497881513416,0.7750249696274032,0,0,0.9560505694716925,0.0439158500954905,3.358043281710115e-05
0,0,0,0.0272672757911643,0.0075746274109009,0.0286906608565252,0.3666666666666666,0.4230769230769231,0.6666666666666665,0.3708791208791209,0.0408074742771581,0.1763316120226183,0.5991763898421414,1,1,0.012956304051674864,0.6551281722225624,0.3319155237257629
0,0,0,0.0431401080428146,0.0091122958252183,0.0513720027677569,0.4633068465661371,0.5268313919597055,0.7665783774426792,0.4110239385941049,0.0665005446271289,0.1763316120226183,0.6640326343573854,1,1,0.07389775892528636,0.8280339776488002,0.09806826342591347
0,0,1,0.0615559514514522,0.1697452060811222,0.1938154863556379,0.0333333333333333,0.4230769230769232,0.1111111111111111,0.4337911307018641,0.0477860323384776,0.1599939124793293,0.7008143327760886,1,1,0.0619367767268079,0.7949057245550512,0.14315749871814085
1,0,0,0.0128156229593615,0.0016576945542534,0.0326030237005969,0.4333333333333333,0.4768197583614587,0.2222222222222222,0.3839073297836185,0.0809373671764073,0.2527317326990262,0.6762754518416838,1,1,0.007612003726877149,0.5889057865010496,0.4034822097720732
0,0,1,0.0,0.0,0.033646320459016,0.4666666666666667,0.5000000000000001,0.0,0.5989010989010989,0.0408074742771581,0.1763316120226183,0.9675589110043468,0,0,0.9637208119503926,0.036170859448803834,0.00010832860080359798
0,0,1,0.2534850480278413,0.6285575425842245,0.2783711975744147,0.203686152099797,0.4615384615384616,1.0,0.4462220242867316,0.0212580241373815,0.1763316120226183,0.7208971509272898,1,1,0.3357114447877871,0.6524324364021896,0.01185611881002333
0,0,0,0.0338222091825334,0.0045191753348461,0.0213774101134067,0.188100863160496,0.4931351133618247,0.0,0.4787071685938129,0.0214184427959199,0.1763316120226183,0.7733787558320909,1,1,0.12915654934819723,0.8211545709253242,0.04968887972647861
0,0,0,0.1772666228046719,0.0111071497988378,0.0345254888096178,0.3680650407810545,0.503227017187049,0.0,0.2684240149340069,0.0053342085194392,0.1763316120226183,0.4336543179725426,2,2,1.1074613076786268e-06,0.013948650173062061,0.9860502423656302
0,0,1,0.0,0.0,0.0344287930278303,0.4333333333333333,0.5384615384615385,0.0,0.6291208791208791,0.0408074742771581,0.0266111647959562,0.7750249696274032,0,0,0.9794342826374137,0.02052380624963967,4.1911112946750354e-05
0,0,0,0.0412815111706958,0.0095776733884409,0.0333596757447131,0.1783277549852256,0.4615384615384616,0.2222222222222222,0.4079716305066821,0.0254576618045905,0.1763316120226183,0.6591014564140898,1,1,0.01641003744642372,0.7378084862914099,0.24578147626216623
0,0,0,0.0222773581764285,0.004985236924189,0.02895148504613,0.0,0.4615384615384616,0.0,0.478021978021978,0.045464906529925,0.1763316120226183,0.7722717913520933,1,1,0.12383801890766269,0.8388739300007273,0.037288051091610014
0,0,0,0.0,0.0,0.0453834171419868,0.6666666666666666,0.5000000000000001,0.0,0.4617933612778974,0.0408074742771581,0.4236973165836616,0.7460535346602608,1,1,0.09619693000771806,0.7753934533448574,0.12840961664742456
0,0,0,0.0445665575854307,0.0059863895421301,0.0174752207035199,0.0532814233735075,0.513708831751649,0.1111111111111111,0.46543167661193,0.0145714122007849,0.1763316120226183,0.7519314407601932,1,1,0.0949929833549533,0.8527417830394421,0.052265233605604575
0,0,0,0.0648733900024094,0.0032227570726862,0.0305980241166079,0.3754188743759504,0.4899012987969802,0.0291740256976127,0.3899717996562801,0.0151885417359344,0.1763316120226183,0.6445886917267964,2,2,0.003716077804015898,0.4587903947690526,0.5374935274269316
0,0,0,0.947101488106331,0.0010852437304719,0.020865935168382,0.0666666666666666,0.5,0.0,0.6428571428571429,0.0007160850374619,0.0626626031368468,0.7750249696274032,0,0,0.7305874331288695,0.2665117572137233,0.002900809657407094
0,0,0,0.1038610495424253,0.0135446058115418,0.0268648915292918,0.3333333333333333,0.5384615384615385,0.1111111111111111,0.3406593406593406,0.0081773796632447,0.1763316120226183,0.550354609929078,2,2,0.0002545892012105346,0.17938267362654983,0.8203627371722396
0,0,1,0.1780280381237975,0.3417370823821344,0.2782994103082953,0.0,0.4230769230769231,0.0,0.3104395604395605,0.0089873205349853,0.1763316120226183,0.5015328300160147,2,2,5.237984020270793e-05,0.08844844611299683,0.9114991740468006
0,0,0,0.0458362825752806,0.0097091888828321,0.0526864863001646,0.4666666666666667,0.5384615384615385,0.7777777777777777,0.4065934065934066,0.0587136214138744,0.1763316120226183,0.6568748570121254,1,1,0.06347153374364219,0.8249518549754292,0.11157661128092872
0,0,0,0.0,0.0,0.0294731334253396,0.0,0.4768197583614587,0.1111111111111111,0.5659340659340659,0.0408074742771581,0.1763316120226183,0.9142987874628232,0,0,0.8065079989606543,0.1930444804496333,0.0004475205897124923
1,0,0,0.0301965630191324,0.0039668931029892,0.0302807889564048,0.3319177245009777,0.637065476825231,0.0579149036094815,0.4473250377572244,0.0337205901494058,0.1763316120226183,0.7226791321497177,1,1,0.046184983013081875,0.8350015434508739,0.11881347353604413
0,0,0,0.0321315585199322,0.0064069017386939,0.0221416138960923,0.0,0.4768197583614587,0.2222222222222222,0.3852608727978827,0.0230724355981358,0.1763316120226183,0.6224109309882243,1,1,0.006063684099985856,0.6610807399985164,0.3328555759014978
0,0,0,0.2028685189288546,0.0118888852469391,0.0333854962694112,0.1333333333333333,0.3846153846153847,0.8888888888888888,0.2994505494505494,0.0059205908405245,0.1763316120226183,0.4837794555021734,2,2,0.00032043765800598165,0.20314130946920986,0.7965382528727842
0,0,0,0.0681681796616924,0.0086886968238489,0.0310380785629682,0.4666666666666667,0.5384615384615385,0.0,0.7582417582417582,0.0114129347999962,0.3654946852003271,0.7750249696274032,0,0,0.9992053646081782,0.0007945847343010659,5.065752068994219e-08
0,0,0,0.1729641231351927,0.0162949499842741,0.0355693199481985,0.1899554349517398,0.5361435619119399,0.4377480677456044,0.1120732203137604,0.0055984758081185,0.1763316120226183,0.1810606846414209,2,2,3.332876011596863e-10,0.0004177101616505135,0.9995822895050618
0,0,0,0.0439003083303679,0.0067860839488801,0.0109546159634005,0.0,0.4768197583614587,0.2222222222222222,0.3928571428571429,0.0101739337638854,0.1763316120226183,0.6346831388698239,1,1,0.008036191796253459,0.6932877950263651,0.29867601317738146
0,0,0,0.0945786473957086,0.014148126868323,0.0376988887215906,0.0963419351005934,0.5042208441147,0.1111111111111111,0.273854661088499,0.012738767622869,0.1763316120226183,0.4424278368205318,2,2,4.983376868487799e-06,0.038456375213050085,0.9615386414100814
0,0,0,0.0082282285915568,0.0027217055269021,0.0333538354399608,0.0420038545195516,0.4615384615384616,0.2222222222222222,0.490756323596925,0.1232312268263318,0.1763316120226183,0.7938366770316072,1,1,0.2825557816404974,0.7067028160082112,0.010741402351291606
0,0,0,0.0,0.0,0.0122587369114244,0.0,0.4230769230769231,0.0,0.5521978021978022,0.0408074742771581,0.1763316120226183,0.8921070693205216,0,0,0.6826622683085372,0.3158463478930331,0.0014913837984295631
0,0,1,0.0538755257129218,0.1247224133719108,0.3673887294745661,0.0333333333333333,0.4276903112130368,0.1022260672934108,0.4329597513507661,0.0562313990289675,0.1763316120226183,0.699471191978625,1,1,0.05966700313789401,0.7871103592978942,0.1532226375642119
0,0,0,0.0179549026214561,0.0059256948339571,0.0327077217320572,0.0325659131737454,0.4764679431040602,0.0,0.4345719253799481,0.075523697561781,0.1763316120226183,0.7020757511468866,1,1,0.027788140978680303,0.8434107841252815,0.1288010748960381
0,0,1,0.0517260234912121,0.0072990316354269,0.0213875835475915,0.1999999999999999,0.4768197583614587,0.2222222222222222,0.4368131868131868,0.0134500214448029,0.1763316120226183,0.7056966369251887,1,1,0.08893505003097857,0.7413498201749672,0.16971512979405406
0,0,0,0.5630964585900909,0.0014616385684593,0.0177360448931247,0.1,0.5384615384615385,0.0,0.5659340659340659,0.0006621582329942,0.1763316120226183,0.9142987874628232,0,1,0.42779864219070124,0.5619001354988697,0.010301222310428973
0,0,0,0.3176693979300968,0.2811019009677893,0.103616634012935,0.0,0.4615384615384616,0.0,0.0119008366449191,0.0012670805583386,0.1763316120226183,0.0192264809086617,2,2,6.311532519491567e-14,1.0433606972759199e-05,0.999989566392964
